   0.0000000e+00  -2.8298245e-02
   3.0303030e-02   2.2298096e+00
   6.0606061e-02   1.0446508e+00
   9.0909091e-02   2.5992208e+00
   1.2121212e-01   2.2368842e+00
   1.5151515e-01   1.2501709e+00
   1.8181818e-01   2.8420052e+00
   2.1212121e-01   3.2998155e+00
   2.4242424e-01   3.9299125e+00
   2.7272727e-01   3.0045437e+00
   3.0303030e-01   2.7784601e+00
   3.3333333e-01   3.2052120e+00
   3.6363636e-01   3.1455034e+00
   3.9393939e-01   2.4299782e+00
   4.2424242e-01   2.0322296e+00
   4.5454545e-01   3.5296001e+00
   4.8484848e-01   2.0101230e+00
   5.1515152e-01   2.3651661e+00
   5.4545455e-01   1.7663728e+00
   5.7575758e-01   2.7314713e+00
   6.0606061e-01   1.1793647e+00
   6.3636364e-01   2.0260949e+00
   6.6666667e-01   1.9595497e+00
   6.9696970e-01   5.2469159e-01
   7.2727273e-01   1.9718584e+00
   7.5757576e-01   1.3214783e+00
   7.8787879e-01   5.6823601e-01
   8.1818182e-01   1.8977583e+00
   8.4848485e-01   1.9085487e+00
   8.7878788e-01   2.6334747e+00
   9.0909091e-01   2.6150116e+00
   9.3939394e-01   3.0059498e+00
   9.6969697e-01   2.9282168e+00
   1.0000000e+00   2.8728423e+00
   1.0303030e+00   4.3759499e+00
   1.0606061e+00   3.9763576e+00
   1.0909091e+00   4.1962814e+00
   1.1212121e+00   5.0785570e+00
   1.1515152e+00   5.7177675e+00
   1.1818182e+00   6.7085424e+00
   1.2121212e+00   5.7688383e+00
   1.2424242e+00   6.1259012e+00
   1.2727273e+00   5.9764510e+00
   1.3030303e+00   7.0542350e+00
   1.3333333e+00   6.4502831e+00
   1.3636364e+00   6.2303996e+00
   1.3939394e+00   6.5762936e+00
   1.4242424e+00   5.7553674e+00
   1.4545455e+00   5.6149637e+00
   1.4848485e+00   5.8948896e+00
   1.5151515e+00   5.8285403e+00
   1.5454545e+00   5.3727087e+00
   1.5757576e+00   5.4789157e+00
   1.6060606e+00   4.9506435e+00
   1.6363636e+00   3.5716764e+00
   1.6666667e+00   3.9810921e+00
   1.6969697e+00   4.8056699e+00
   1.7272727e+00   4.2897636e+00
   1.7575758e+00   4.2560509e+00
   1.7878788e+00   4.5027833e+00
   1.8181818e+00   3.9966538e+00
   1.8484848e+00   5.5520441e+00
   1.8787879e+00   6.0955990e+00
   1.9090909e+00   5.9229189e+00
   1.9393939e+00   6.1796978e+00
   1.9696970e+00   6.9906785e+00
   2.0000000e+00   7.2508817e+00
   2.0303030e+00   7.5598705e+00
   2.0606061e+00   8.0376187e+00
   2.0909091e+00   9.1556214e+00
   2.1212121e+00   8.0696137e+00
   2.1515152e+00   9.2204463e+00
   2.1818182e+00   1.0976116e+01
   2.2121212e+00   9.3872059e+00
   2.2424242e+00   1.0456833e+01
   2.2727273e+00   9.0294194e+00
   2.3030303e+00   9.6500140e+00
   2.3333333e+00   9.7844304e+00
   2.3636364e+00   9.6887936e+00
   2.3939394e+00   9.0382857e+00
   2.4242424e+00   9.1877323e+00
   2.4545455e+00   9.6538514e+00
   2.4848485e+00   8.9976669e+00
   2.5151515e+00   9.2709097e+00
   2.5454545e+00   7.7920707e+00
   2.5757576e+00   8.1062175e+00
   2.6060606e+00   7.3511016e+00
   2.6363636e+00   8.2186867e+00
   2.6666667e+00   7.7443730e+00
   2.6969697e+00   7.8952049e+00
   2.7272727e+00   7.6189329e+00
   2.7575758e+00   8.6270092e+00
   2.7878788e+00   8.1295300e+00
   2.8181818e+00   8.0293706e+00
   2.8484848e+00   8.4516448e+00
   2.8787879e+00   9.1435159e+00
   2.9090909e+00   9.7363325e+00
   2.9393939e+00   9.3413388e+00
   2.9696970e+00   1.0059997e+01
   3.0000000e+00   1.0350274e+01
